Variant_Index	Reference_Index
53547	771008
53547	771009
53547	771011
53547	771015
53547	771020
53547	771023
53547	771027
53547	771037
53547	771038
53548	771008
53548	771009
53548	771011
53548	771015
53548	771020
53548	771023
53548	771027
53548	771037
53548	771038
53549	771008
53549	771009
53549	771011
53549	771015
53549	771020
53549	771023
53549	771027
53549	771037
53549	771038
53550	771008
53550	771009
53550	771020
53550	771038
53551	771008
53551	771009
53551	771020
53551	771038
53552	771165
53552	771166
53552	771168
53552	771172
53553	771201
53553	771202
53553	771204
53553	771207
53554	771201
53554	771202
53555	771251
53555	771252
53555	771277
53555	771289
53555	771315
53555	771318
53555	771320
53555	771327
53555	771328
53555	771332
53555	771334
53556	771251
53556	771252
53556	771277
53556	771289
53556	771315
53556	771318
53556	771320
53556	771327
53556	771328
53556	771332
53556	771334
53557	771251
53557	771252
53557	771277
53557	771289
53557	771315
53557	771318
53557	771320
53557	771327
53557	771328
53557	771332
53557	771334
53558	771251
53558	771252
53558	771277
53558	771289
53558	771315
53558	771318
53558	771320
53558	771327
53558	771328
53558	771332
53558	771334
53559	771251
53559	771252
53559	771276
53559	771289
53559	771314
53559	771318
53559	771320
53559	771332
53559	771334
53560	771251
53560	771252
53560	771276
53560	771289
53560	771314
53560	771318
53560	771320
53560	771332
53560	771334
53561	771251
53561	771252
53561	771276
53561	771289
53561	771314
53561	771318
53561	771320
53561	771332
53561	771334
53562	771251
53562	771252
53562	771276
53562	771289
53562	771314
53562	771318
53562	771320
53562	771332
53562	771334
53563	771251
53563	771252
53563	771276
53563	771289
53563	771314
53563	771318
53563	771320
53563	771332
53563	771334
53564	771251
53564	771252
53564	771275
53564	771289
53564	771313
53564	771318
53564	771320
53564	771332
53564	771334
53564	771336
53564	771337
53564	771338
53565	771251
53565	771252
53565	771275
53565	771289
53565	771313
53565	771318
53565	771320
53565	771332
53565	771334
53565	771336
53565	771337
53565	771338
53566	771251
53566	771252
53566	771273
53566	771283
53566	771289
53566	771311
53566	771318
53566	771320
53566	771332
53566	771334
53566	771336
53567	771251
53567	771252
53567	771271
53567	771286
53567	771289
53567	771309
53567	771318
53567	771320
53567	771332
53567	771334
53567	771336
53568	771251
53568	771252
53568	771286
53568	771289
53568	771318
53568	771320
53568	771332
53568	771334
53568	771336
53569	771251
53569	771252
53569	771270
53569	771286
53569	771289
53569	771308
53569	771318
53569	771320
53569	771332
53569	771334
53569	771336
53570	771251
53570	771252
53570	771289
53570	771318
53570	771320
53570	771332
53570	771334
53570	771336
53571	771251
53571	771252
53571	771269
53571	771289
53571	771307
53571	771318
53571	771320
53571	771332
53571	771334
53571	771336
53572	771251
53572	771252
53572	771289
53572	771318
53572	771320
53572	771332
53572	771334
53572	771336
53573	771251
53573	771252
53573	771265
53573	771289
53573	771303
53573	771318
53573	771320
53573	771332
53573	771334
53573	771336
53573	771339
53574	771251
53574	771252
53574	771264
53574	771289
53574	771302
53574	771318
53574	771320
53574	771332
53574	771334
53574	771336
53574	771339
53575	771251
53575	771252
53575	771264
53575	771289
53575	771302
53575	771318
53575	771320
53575	771332
53575	771334
53575	771336
53575	771339
53576	771251
53576	771252
53576	771263
53576	771289
53576	771301
53576	771318
53576	771320
53576	771332
53576	771334
53576	771336
53576	771339
53577	771251
53577	771252
53577	771263
53577	771289
53577	771301
53577	771318
53577	771320
53577	771332
53577	771334
53577	771336
53577	771339
53578	771251
53578	771252
53578	771262
53578	771289
53578	771300
53578	771318
53578	771320
53578	771330
53578	771332
53578	771334
53578	771336
53578	771339
53579	771251
53579	771252
53579	771262
53579	771289
53579	771300
53579	771318
53579	771320
53579	771332
53579	771334
53579	771336
53579	771339
53580	771251
53580	771252
53580	771261
53580	771289
53580	771299
53580	771318
53580	771320
53580	771332
53580	771334
53580	771336
53580	771339
53581	771251
53581	771252
53581	771289
53581	771318
53581	771320
53581	771332
53581	771334
53581	771336
53581	771339
53581	771342
53582	771618
53582	771619
53582	771620
53582	771622
53583	771618
53583	771619
53583	771620
53583	771622
53584	771618
53584	771619
53584	771620
53584	771622
53585	771618
53585	771619
53585	771621
53585	771623
53586	771618
53586	771619
53586	771621
53586	771623
53587	771618
53587	771619
53587	771621
53587	771623
53588	772200
53588	772201
53588	772203
53588	772216
53588	772229
53588	772231
53588	772244
53588	772259
53588	772262
53588	772266
53589	772200
53589	772201
53589	772203
53589	772216
53589	772229
53589	772231
53589	772244
53589	772259
53589	772262
53589	772266
53590	772200
53590	772201
53590	772203
53590	772216
53590	772229
53590	772231
53590	772244
53590	772259
53590	772262
53590	772266
53591	772200
53591	772201
53591	772203
53591	772216
53591	772229
53591	772231
53591	772244
53591	772259
53591	772262
53591	772266
53592	772200
53592	772201
53592	772205
53592	772218
53592	772229
53592	772233
53592	772246
53592	772259
53592	772262
53593	772200
53593	772201
53593	772206
53593	772219
53593	772229
53593	772234
53593	772247
53593	772259
53593	772262
53594	772200
53594	772201
53594	772207
53594	772220
53594	772229
53594	772235
53594	772248
53594	772259
53594	772262
53595	772200
53595	772201
53595	772208
53595	772221
53595	772229
53595	772236
53595	772249
53595	772259
53595	772262
53596	772200
53596	772201
53596	772209
53596	772222
53596	772229
53596	772237
53596	772250
53596	772259
53596	772262
53597	772200
53597	772201
53597	772209
53597	772222
53597	772229
53597	772237
53597	772250
53597	772259
53597	772262
53598	772200
53598	772201
53598	772210
53598	772223
53598	772229
53598	772238
53598	772251
53598	772259
53598	772262
53599	772200
53599	772201
53599	772210
53599	772223
53599	772229
53599	772238
53599	772251
53599	772259
53599	772262
53600	772200
53600	772201
53600	772210
53600	772223
53600	772229
53600	772238
53600	772251
53600	772259
53600	772262
53601	772200
53601	772201
53601	772210
53601	772223
53601	772229
53601	772238
53601	772251
53601	772259
53601	772262
53602	772200
53602	772201
53602	772212
53602	772225
53602	772229
53602	772240
53602	772253
53602	772262
53603	772200
53603	772201
53603	772212
53603	772225
53603	772229
53603	772240
53603	772253
53603	772262
53604	772200
53604	772201
53604	772212
53604	772225
53604	772229
53604	772240
53604	772253
53604	772262
53605	772200
53605	772201
53605	772213
53605	772226
53605	772229
53605	772241
53605	772254
53605	772257
53605	772258
53605	772262
53605	772264
53605	772267
53606	772200
53606	772201
53606	772213
53606	772226
53606	772229
53606	772241
53606	772254
53606	772257
53606	772258
53606	772262
53606	772264
53606	772267
53607	772200
53607	772201
53607	772213
53607	772226
53607	772229
53607	772241
53607	772254
53607	772257
53607	772258
53607	772262
53607	772264
53607	772267
53608	772200
53608	772201
53608	772229
53608	772262
53609	772200
53609	772201
53609	772229
53609	772262
53610	772200
53610	772201
53610	772215
53610	772228
53610	772229
53610	772243
53610	772256
53610	772262
53611	772548
53611	772549
53611	772552
53611	772555
53611	772556
53611	772559
53611	772562
53611	772567
53611	772571
53611	772572
53612	772548
53612	772549
53612	772552
53612	772555
53612	772556
53612	772559
53612	772562
53612	772567
53613	772548
53613	772549
53613	772552
53613	772555
53613	772556
53613	772559
53613	772562
53613	772567
53614	772548
53614	772549
53614	772552
53614	772555
53614	772556
53614	772559
53614	772562
53614	772567
53615	772548
53615	772549
53615	772552
53615	772555
53615	772556
53615	772559
53615	772562
53615	772567
53616	772548
53616	772549
53616	772556
53616	772567
53617	772715
53617	772716
53617	772721
53617	772731
53617	772739
53617	772743
53617	772753
53618	773050
53618	773051
53618	773055
53618	773078
53618	773098
53618	773102
53618	773124
53618	773143
53618	773148
53618	773151
53618	773154
53618	773156
53618	773158
53619	773050
53619	773051
53619	773058
53619	773081
53619	773098
53619	773104
53619	773126
53619	773143
53619	773148
53619	773151
53619	773154
53619	773156
53619	773158
53619	773160
53620	773050
53620	773051
53620	773066
53620	773089
53620	773098
53620	773112
53620	773134
53620	773143
53620	773148
53620	773151
53620	773154
53620	773156
53620	773158
53621	773050
53621	773051
53621	773098
53621	773143
53621	773148
53621	773151
53621	773154
53621	773156
53621	773158
53622	773424
53622	773425
53622	773426
53622	773431
53622	773438
53622	773439
53623	773424
53623	773425
53623	773429
53623	773434
53624	773424
53624	773425
53624	773429
53624	773434
53625	773424
53625	773425
53625	773429
53625	773434
53626	773424
53626	773425
53627	773424
53627	773425
53627	773430
53627	773435
53628	773424
53628	773425
53628	773430
53628	773435
53629	773424
53629	773425
53629	773430
53629	773435
53630	773424
53630	773425
53630	773430
53630	773435
53631	773424
53631	773425
53631	773430
53631	773435
53632	773570
53632	773571
53632	773591
53632	773592
53632	773594
53632	773597
53632	773607
53632	773625
53632	773627
53633	774928
53633	774929
53633	774933
53633	775011
53634	774928
53634	774929
53634	774934
53634	775012
53635	774928
53635	774929
53635	774934
53635	775012
53636	774928
53636	774929
53636	774934
53636	775012
53637	774928
53637	774929
53637	774934
53637	775012
53638	774928
53638	774929
53638	774936
53638	775014
53639	774928
53639	774929
53639	774937
53639	775015
53640	774928
53640	774929
53640	774937
53640	775015
53641	774928
53641	774929
53641	774937
53641	775015
53642	774928
53642	774929
53642	774937
53642	775015
53643	774928
53643	774929
53643	774937
53643	775015
53644	774928
53644	774929
53644	774937
53644	775015
53645	774928
53645	774929
53645	774937
53645	775015
53646	774928
53646	774929
53646	774937
53646	775015
53647	774928
53647	774929
53648	774928
53648	774929
53648	774942
53648	775020
53649	774928
53649	774929
53649	774942
53649	775020
53650	774928
53650	774929
53650	774942
53650	775020
53651	774928
53651	774929
53651	774943
53651	775021
53652	774928
53652	774929
53652	774943
53652	775021
53653	774928
53653	774929
53653	774945
53653	775023
53654	774928
53654	774929
53654	774950
53654	775028
53655	774928
53655	774929
53655	774951
53655	775029
53656	774928
53656	774929
53656	774952
53656	775030
53657	774928
53657	774929
53657	774952
53657	775030
53658	774928
53658	774929
53658	774953
53658	775031
53659	774928
53659	774929
53659	774958
53659	775036
53659	775097
53659	775098
53660	774928
53660	774929
53660	774963
53660	775041
53661	774928
53661	774929
53661	774970
53661	775048
53662	774928
53662	774929
53662	774977
53662	775055
53662	775099
53662	775100
53663	774928
53663	774929
53663	774981
53663	775059
53664	774928
53664	774929
53664	774981
53664	775059
53665	774928
53665	774929
53665	774981
53665	775059
53666	774928
53666	774929
53666	774981
53666	775059
53667	774928
53667	774929
53667	774982
53667	775060
53668	774928
53668	774929
53668	774984
53668	775062
53669	774928
53669	774929
53669	774984
53669	775062
53670	774928
53670	774929
53670	774984
53670	775062
53671	774928
53671	774929
53671	774987
53671	775065
53671	775101
53671	775102
53672	774928
53672	774929
53673	775501
53673	775502
53673	775504
53673	775523
53673	775542
53673	775547
53673	775548
53674	775501
53674	775502
53674	775504
53674	775523
53674	775542
53674	775547
53674	775548
53675	775501
53675	775502
53675	775506
53675	775525
53675	775542
53676	775501
53676	775502
53676	775507
53676	775526
53676	775542
53677	775501
53677	775502
53677	775508
53677	775527
53677	775542
53678	775501
53678	775502
53678	775508
53678	775527
53678	775542
53679	775501
53679	775502
53679	775510
53679	775529
53679	775542
53680	775501
53680	775502
53680	775511
53680	775530
53680	775542
53681	775501
53681	775502
53681	775511
53681	775530
53681	775542
53682	775501
53682	775502
53682	775512
53682	775531
53682	775542
53683	775501
53683	775502
53683	775512
53683	775531
53683	775542
53684	775501
53684	775502
53684	775513
53684	775532
53684	775542
53685	775501
53685	775502
53685	775514
53685	775533
53685	775542
53686	775501
53686	775502
53686	775514
53686	775533
53686	775542
53687	775501
53687	775502
53687	775515
53687	775534
53687	775542
53688	775501
53688	775502
53688	775516
53688	775535
53688	775542
53689	775501
53689	775502
53689	775517
53689	775536
53689	775542
53690	775501
53690	775502
53690	775518
53690	775537
53690	775542
53691	775501
53691	775502
53691	775518
53691	775537
53691	775542
53692	775501
53692	775502
53692	775519
53692	775538
53692	775542
53692	775543
53692	775544
53693	775501
53693	775502
53693	775520
53693	775539
53694	775501
53694	775502
53694	775520
53694	775539
53695	775501
53695	775502
53695	775521
53695	775540
53696	775501
53696	775502
53696	775521
53696	775540
53697	775749
53697	775750
53697	775761
53697	775771
53697	775773
53697	775782
53697	775790
53697	775799
53697	775801
53697	775804
53698	775749
53698	775750
53698	775762
53698	775772
53698	775773
53698	775783
53698	775791
53698	775799
53698	775801
53698	775804
53699	775862
53699	775863
53699	775864
53699	775886
53699	775887
53700	775862
53700	775863
53700	775866
53700	775876
53700	775889
53700	775892
53700	775902
53701	775862
53701	775863
53701	775866
53701	775876
53701	775889
53701	775892
53701	775902
53702	775862
53702	775863
53702	775889
53702	775916
53702	775917
53703	775862
53703	775863
53703	775889
53703	775916
53703	775917
53704	775862
53704	775863
53704	775868
53704	775878
53704	775889
53704	775894
53704	775904
53705	775862
53705	775863
53705	775870
53705	775880
53705	775889
53705	775896
53705	775906
53706	775862
53706	775863
53706	775870
53706	775880
53706	775889
53706	775896
53706	775906
53707	775862
53707	775863
53707	775870
53707	775880
53707	775889
53707	775896
53707	775906
53708	775862
53708	775863
53708	775870
53708	775880
53708	775889
53708	775896
53708	775906
53709	775862
53709	775863
53709	775872
53709	775882
53709	775889
53709	775898
53709	775908
53710	775862
53710	775863
53710	775872
53710	775882
53710	775889
53710	775898
53710	775908
53711	775862
53711	775863
53711	775874
53711	775884
53711	775889
53711	775900
53711	775910
53712	775920
53712	775921
53712	775945
53712	775981
53712	775996
53712	776021
53712	776058
53712	776073
53712	776078
53712	776081
53713	775920
53713	775921
53713	775940
53713	775976
53713	775996
53713	776015
53713	776052
53713	776073
53713	776078
53713	776081
53714	775920
53714	775921
53714	775925
53714	775961
53714	775996
53714	776000
53714	776037
53714	776073
53714	776078
53714	776081
53715	776429
53715	776430
53715	776445
53715	776463
53715	776467
53715	776482
